,year,numcode,oilreserves_full,oilreserves,oilreserves_public,newdiscovery_aspo,imputedzero,aspo,wildcat,endowment,ecgrowth,country,incidence2COW,onset2COWCS,incidenceU,onsetUCS,Fearon_war,onset_FearonCS,Sambanis_war,onset_SambanisCS,coup,any_coup,periregular,no_transition,religion_fractionalization,ethnic_fractionalization,language_fractionalization,ETHPOL_reynal,ETHFRAC_reynal,RELPOL_reynal,RELFRAC_reynal,leg_british,rule_law96,crude1990P,smallregion,largeregion,out_regdisaster,asposmpl,zero_res,logoilres,logvaloilres,discoveryaspoPC,zero_disc,logdiscoveryaspo,valdisc,logvaldisc,oilpop_impute,logoilres_impute,logvaloilres_impute,logGDP_M,logpop_M,logpopdens,democracy,x_dem,logmilexgdpSIPRI,logmountain,logoutreg,unexpdisc_log,decade,wildcatsample,africa,asia,oceania,southam,dincidence2COW,d2incidence2COW,d3incidence2COW,d3_6incidence2COW,d7_10incidence2COW,d3yrsCOW,d5yrsCOW,dincidenceU,d2incidenceU,d3incidenceU,d3_6incidenceU,d7_10incidenceU,d3yrsU,d5yrsU,dcoup,d2coup,d3coup,d3_6coup,d7_10coup,d3yrsCOUP,d5yrsCOUP,dany_coup,d3_6any_coup,dSambanis_war,d3_6Sambanis_war,dFearon_war,d3_6Fearon_war,dmilexpSIPRI,d2milexpSIPRI,d3milexpSIPRI,d3_6milexpSIPRI,d7_10milexpSIPRI,d3yrsSIPRI,d5yrsSIPRI,Llogoilres,Llogvaloilres,LlogGDP_M,Lecgrowth,Llogpop_M,Llogpopdens,Ldemocracy,Lincidence2COW,LincidenceU,Lcrude1990P,milexgdpSIPRI_diff,popdens_diff,pop_M_diff,valoilres_diff,valoilres_binarize,valoilres_impute_diff,valoilres_impute_binarize,democracy_diff,wildcat_diff,out_regdisaster_diff,oilreserves_diff,crude1990P_diff,valdisc_diff,valdisc_binarize,oilpop_impute_diff,oilpop_impute_binarize
2477,2006.0,398,4500020.0,,24.414,,,,,45.0,0.10355579,KAZAKHSTAN,,,1e-05,0.0,1.0000000000000003e-05,1e-05,1.0000000000000003e-05,1e-05,1.0000000000000003e-05,1e-05,,,0.005898,0.006171,0.0066210004,,,,,1e-05,-0.8299741,105.24109,143,142,5560100.0,1.0,,,,,,,,,1.7215186,0.0054320684,0.051994607,0.09217976,0.09631235,0.017414765,0.002,0.005,,,0.15531127,,8.0,,1e-05,1.0,1e-05,1e-05,,,,,,,,1e-05,1e-05,,,,,,1.0,1e-05,,,,,,1e-05,,,,1e-05,,,,,,,,,,,0.091194384,0.093956016,0.096281186,0.017383602,0.002,1e-05,1e-05,90.92454,,3.1113625e-05,3.1232834e-05,0.0,0.0,0.0013465881,0.0,0.0,0.0,-0.955255,0.0,0.15745533,0.0,0.0,-0.011586726,0.0
2478,2007.0,398,15000020.0,,34.914,,,,,45.0,0.08531437,KAZAKHSTAN,,,1e-05,0.0,1.0000000000000003e-05,1e-05,,,1.0,1e-05,,,0.005898,0.006171,0.0066210004,,,,,1e-05,-0.8299741,113.7126,143,142,20648914.0,1.0,,,,,,,,,7.1760173,0.019707445,0.06704419,0.09299845,0.09634623,0.017448638,0.002,0.005,,,0.16843173,,8.0,,1e-05,1.0,1e-05,1e-05,,,,,,,,1e-05,,,,,,,1e-05,,,,,,,1e-05,,,,1e-05,,,,,,,,,,,0.09217976,0.10355579,0.09631235,0.017414765,0.002,,1e-05,105.24109,,3.385544e-05,3.373623e-05,0.0,0.0,0.015163422,0.0,0.0,0.0,2.7137666,0.0,0.08049619,0.0,0.0,3.1684227,1.0
2479,2008.0,398,15000020.0,,34.914,,,,,45.0,0.028264455,KAZAKHSTAN,,,1e-05,0.0,1.0000000000000003e-05,1e-05,,,1.0000000000000003e-05,1e-05,,,0.005898,0.006171,0.0066210004,,,,,1e-05,-0.8299741,147.12802,143,142,43410736.0,1.0,,,,,,,,,1.7094786,0.0053618844,0.055274915,0.09327718,0.096382536,0.01748495,0.002,0.005,,,0.17586218,,8.0,,1e-05,1.0,1e-05,1e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09299845,0.08531437,0.09634623,0.017448638,0.002,,1e-05,113.7126,,3.6358833e-05,3.6358833e-05,0.0,0.0,-0.011700273,0.0,0.0,0.0,1.1023254,0.0,0.29385853,0.0,0.0,-0.76177895,0.0
2480,1929.0,414,1e-05,1e-05,,,,,,97.0,,,1.0000000000000003e-05,0.0,,,,,,,,,,,0.006745,0.0066039995,0.003444,0.97982055,0.51302403,0.78368145,0.44562498,1e-05,0.7376017,,145,142,360536.53,1.0,,,,,,,,,,,,,,,,,,-0.095670156,0.12795348,,,,1e-05,1.0,1e-05,1e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481,1930.0,414,1e-05,1e-05,,1e-05,,1.0,1e-05,97.0,,,1.0000000000000003e-05,0.0,,,,,,,,,,,0.006745,0.0066039995,0.003444,0.97982055,0.51302403,0.78368145,0.44562498,1e-05,0.7376017,23.197977,145,142,1e-05,1.0,,,,,,,,,,,,,,,,,,-0.095670156,0.0324957,,1.0,,1e-05,1.0,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e-05,,,,,,,,,,,,-1.0,0.0,,,,,
2482,1931.0,414,1e-05,1e-05,,1e-05,,1.0,1e-05,97.0,,,1.0000000000000003e-05,0.0,,,,,,,,,,,0.006745,0.0066039995,0.003444,0.97982055,0.51302403,0.78368145,0.44562498,1e-05,0.7376017,13.8914585,145,142,1e-05,1.0,,,,,,,,,,,,,,,,,,-0.095670156,0.0324957,,1.0,,1e-05,1.0,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e-05,,23.197977,,,,,,,,,0.0,0.0,0.0,-0.401178,,,,
2483,1932.0,414,1e-05,1e-05,,1e-05,,1.0,1e-05,97.0,,,1.0000000000000003e-05,0.0,,,,,,,,,,,0.006745,0.0066039995,0.003444,0.97982055,0.51302403,0.78368145,0.44562498,1e-05,0.7376017,20.738506,145,142,1e-05,1.0,,,,,,,,,,,,,,,,,,-0.095670156,0.0324957,,1.0,,1e-05,1.0,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e-05,,13.8914585,,,,,,,,,0.0,0.0,0.0,0.4928962,,,,
2484,1933.0,414,1e-05,1e-05,,1e-05,,1.0,1e-05,97.0,,,1.0000000000000003e-05,0.0,,,,,,,,,,,0.006745,0.0066039995,0.003444,0.97982055,0.51302403,0.78368145,0.44562498,1e-05,0.7376017,16.836752,145,142,356612.75,1.0,,,,,,,,,,,,,,,,,,-0.095670156,0.12784405,,1.0,,1e-05,1.0,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e-05,,20.738506,,,,,,,,,0.0,35661275000.0,0.0,-0.18814057,,,,
2485,1934.0,414,1e-05,1e-05,,1e-05,,1.0,1e-05,97.0,,,1.0000000000000003e-05,0.0,,,,,,,,,,,0.006745,0.0066039995,0.003444,0.97982055,0.51302403,0.78368145,0.44562498,1e-05,0.7376017,24.30626,145,142,1e-05,1.0,,,,,,,,,,,,,,,,,,-0.095670156,0.0324957,,1.0,,1e-05,1.0,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e-05,,16.836752,,,,,,,,,0.0,-1.0,0.0,0.44364297,,,,
2486,1935.0,414,1e-05,1e-05,,1e-05,,1.0,1e-05,97.0,,,1.0000000000000003e-05,0.0,,,,,,,,,,,0.006745,0.0066039995,0.003444,0.97982055,0.51302403,0.78368145,0.44562498,1e-05,0.7376017,23.000612,145,142,50217.676,1.0,,,,,,,,,,,,,,,,,,-0.095670156,0.10824122,,1.0,,1e-05,1.0,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e-05,,24.30626,,,,,,,,,0.0,5021767700.0,0.0,-0.05371648,,,,
2487,1936.0,414,1e-05,1e-05,,1e-05,,1.0,1e-05,97.0,,,1.0000000000000003e-05,0.0,,,,,,,,,,,0.006745,0.0066039995,0.003444,0.97982055,0.51302403,0.78368145,0.44562498,1e-05,0.7376017,25.611904,145,142,172257.0,1.0,,,,,,,,,,,,,,,,,,-0.095670156,0.120567426,,1.0,,1e-05,1.0,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e-05,,23.000612,,,,,,,,,0.0,2.4302065,0.0,0.11353135,,,,
2488,1937.0,414,1e-05,1e-05,,1e-05,,1.0,1.0,97.0,,,1.0000000000000003e-05,0.0,,,,,,,,,,,0.006745,0.0066039995,0.003444,0.97982055,0.51302403,0.78368145,0.44562498,1e-05,0.7376017,26.75055,145,142,3554621.2,1.0,,,,,,,,,,,,,,,,,,-0.095670156,0.15083759,,1.0,1.0,1e-05,1.0,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e-05,,25.611904,,,,,,,,,99999.0,19.635569,0.0,0.044457674,,,,
2489,1938.0,414,68.514,68.514,,68.514,,1.0,1.0,97.0,,,1.0000000000000003e-05,0.0,,,,,,,,,,,0.006745,0.0066039995,0.003444,0.97982055,0.51302403,0.78368145,0.44562498,1e-05,0.7376017,26.112907,145,142,2380274.0,1.0,,,,,,,,,,,,,,,,,,-0.095670156,0.14682727,,1.0,1.0,1e-05,1.0,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e-05,,26.75055,,,,,,,,,0.0,-0.33037198,6851399.0,-0.023836613,,,,
2490,1939.0,414,68.514,68.514,,1e-05,,1.0,1e-05,97.0,,,1.0000000000000003e-05,0.0,,,,,,,,,,,0.006745,0.0066039995,0.003444,0.97982055,0.51302403,0.78368145,0.44562498,1e-05,0.7376017,23.896345,145,142,7371664.5,1.0,,,,,,,,,,,,,,,,,,-0.095670156,0.15813154,,1.0,,1e-05,1.0,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e-05,,26.112907,,,,,,,,,-0.99999,2.0969815,0.0,-0.08488381,,,,
2491,1940.0,414,68.514,68.514,,1e-05,,1.0,1e-05,97.0,,,1.0000000000000003e-05,0.0,,,,,,,,,,,0.006745,0.0066039995,0.003444,0.97982055,0.51302403,0.78368145,0.44562498,1e-05,0.7376017,23.668617,145,142,347954.12,1.0,,,,,,,,,,,,,,,,,,-0.095670156,0.12759826,,2.0,,1e-05,1.0,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e-05,,23.896345,,,,,,,,,0.0,-0.9527984,0.0,-0.009529829,,,,
2492,1941.0,414,68.514,68.514,,1e-05,,1.0,1e-05,97.0,,,1.0000000000000003e-05,0.0,,,,,,,,,,,0.006745,0.0066039995,0.003444,0.97982055,0.51302403,0.78368145,0.44562498,1e-05,0.7376017,25.201992,145,142,1e-05,1.0,,,,,,,,,,,,,,,,,,-0.095670156,0.0324957,,2.0,,1e-05,1.0,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e-05,,23.668617,,,,,,,,,0.0,-1.0,0.0,0.06478512,,,,
2493,1942.0,414,68.514,68.514,,1e-05,,1.0,1e-05,97.0,,,1.0000000000000003e-05,0.0,,,,,,,,,,,0.006745,0.0066039995,0.003444,0.97982055,0.51302403,0.78368145,0.44562498,1e-05,0.7376017,23.759708,145,142,209820.4,1.0,,,,,,,,,,,,,,,,,,-0.095670156,0.12254007,,2.0,,1e-05,1.0,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e-05,,25.201992,,,,,,,,,0.0,20982040000.0,0.0,-0.057228982,,,,
2494,1943.0,414,68.514,68.514,,1e-05,,1.0,1e-05,97.0,,,1.0000000000000003e-05,0.0,,,,,,,,,,,0.006745,0.0066039995,0.003444,0.97982055,0.51302403,0.78368145,0.44562498,1e-05,0.7376017,22.590702,145,142,6948325.5,1.0,,,,,,,,,,,,,,,,,,-0.095670156,0.15754011,,2.0,,1e-05,1.0,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e-05,,23.759708,,,,,,,,,0.0,32.115585,0.0,-0.04920119,,,,
2495,1944.0,414,68.514,68.514,,1e-05,,1.0,1e-05,97.0,,,1.0000000000000003e-05,0.0,,,,,1.0000000000000003e-05,1e-05,,,,,0.006745,0.0066039995,0.003444,0.97982055,0.51302403,0.78368145,0.44562498,1e-05,0.7376017,22.378153,145,142,659125.8,1.0,,,,,,,,,,,,,,,,,,-0.095670156,0.1339867,,2.0,,1e-05,1.0,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e-05,,22.590702,,,,,,,,,0.0,-0.9051389,0.0,-0.009408712,,,,
2496,1945.0,414,68.514,68.514,,1e-05,,1.0,1e-05,97.0,,,1.0000000000000003e-05,0.0,,,1.0000000000000003e-05,1e-05,1.0000000000000003e-05,1e-05,,,,,0.006745,0.0066039995,0.003444,0.97982055,0.51302403,0.78368145,0.44562498,1e-05,0.7376017,18.992586,145,142,1e-05,1.0,,,,,,,,,,,,,,,,,,-0.095670156,0.0324957,,2.0,,1e-05,1.0,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,,,,,,,,,,,,,,,,,1e-05,1e-05,,,,,,,,,,,,,,,,,1e-05,,22.378153,,,,,,,,,0.0,-1.0,0.0,-0.15128893,,,,
2497,1946.0,414,68.50809,68.50809,,1e-05,,1.0,1e-05,97.0,,,1.0000000000000003e-05,0.0,1e-05,0.0,1.0000000000000003e-05,1e-05,1.0000000000000003e-05,1e-05,1.0000000000000003e-05,,,,0.006745,0.0066039995,0.003444,0.97982055,0.51302403,0.78368145,0.44562498,1e-05,0.7376017,18.658583,145,142,159934.06,1.0,,,,,,,,,,,,,,,,,,-0.095670156,0.11982517,,2.0,,1e-05,1.0,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,,,,,,,,,,,,,,,,,1e-05,1e-05,1e-05,1e-05,,,,,,,,,,,,,,,1e-05,,18.992586,,,,,,,,,0.0,15993406000.0,-8.6307526e-05,-0.017585993,,,,
2498,1947.0,414,68.491844,68.491844,,1e-05,,1.0,1e-05,97.0,,,1.0000000000000003e-05,0.0,1e-05,0.0,1.0000000000000003e-05,1e-05,1.0000000000000003e-05,1e-05,1.0000000000000003e-05,,,,0.006745,0.0066039995,0.003444,0.97982055,0.51302403,0.78368145,0.44562498,1e-05,0.7376017,27.691826,145,142,560629.06,1.0,,,,,,,,,,,,,,,,,,-0.095670156,0.13236815,,2.0,,1e-05,1.0,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,,,1e-05,1e-05,1e-05,1e-05,,,,,,,,,,,,,,,1e-05,1e-05,18.658583,,,,,,,,,0.0,2.5053763,-0.00023710728,0.48413336,,,,
2499,1948.0,414,68.44542,68.44542,,1e-05,,1.0,1e-05,97.0,,,1.0000000000000003e-05,0.0,1e-05,0.0,1.0000000000000003e-05,1e-05,1.0000000000000003e-05,1e-05,1.0000000000000003e-05,,,,0.006745,0.0066039995,0.003444,0.97982055,0.51302403,0.78368145,0.44562498,1e-05,0.7376017,26.902367,145,142,126460.75,1.0,,,,,,,,,,,,,,,,,,-0.095670156,0.11747687,,2.0,,1e-05,1.0,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,,,1e-05,1e-05,1e-05,1e-05,,,,,,,,,,,,,,,1e-05,1e-05,27.691826,,,,,,,,,0.0,-0.77443063,-0.000677824,-0.028508723,,,,
2500,1949.0,414,68.35526,68.35526,,1e-05,,1.0,1e-05,97.0,,,1.0000000000000003e-05,0.0,1e-05,0.0,1.0000000000000003e-05,1e-05,1.0000000000000003e-05,1e-05,1.0000000000000003e-05,,,,0.006745,0.0066039995,0.003444,0.97982055,0.51302403,0.78368145,0.44562498,1e-05,0.7376017,24.30626,145,142,690677.7,1.0,,,,,,,,,,,,,,,,,,-0.095670156,0.13445428,,2.0,,1e-05,1.0,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,,,1e-05,1e-05,1e-05,1e-05,,,,,,,,,,,,,,,1e-05,1e-05,26.902367,,,,,,,,,0.0,4.4615974,-0.001317203,-0.09650105,,,,
2501,1950.0,414,68.225685,68.225685,,1e-05,,1.0,1.0,97.0,,,1.0000000000000003e-05,0.0,1e-05,0.0,1.0000000000000003e-05,1e-05,1.0000000000000003e-05,1e-05,1.0000000000000003e-05,,1e-05,1e-05,0.006745,0.0066039995,0.003444,0.97982055,0.51302403,0.78368145,0.44562498,1e-05,0.7376017,23.122068,145,142,959795.7,1.0,1e-05,0.061554026,0.0929619,1e-05,1.0,-0.22802708,1e-05,-0.19425803,471.25647,0.061554026,0.0929619,0.1027084,0.04975174,0.020948526,,,,-0.095670156,0.13774475,-0.18390073,3.0,1.0,1e-05,1.0,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,,,1e-05,1e-05,1e-05,1e-05,,,,,,,,,,,,,,,1e-05,1e-05,24.30626,,,,,,,,,99999.0,0.38964343,-0.0018956661,-0.048719585,,,,
2502,1951.0,414,68.020775,68.020775,,1e-05,,1.0,1.0,97.0,0.031130748,,1.0000000000000003e-05,0.0,1e-05,0.0,1.0000000000000003e-05,1e-05,1.0000000000000003e-05,1e-05,1.0000000000000003e-05,,1e-05,1e-05,0.006745,0.0066039995,0.003444,0.97982055,0.51302403,0.78368145,0.44562498,1e-05,0.7376017,21.421692,145,142,6309029.0,1.0,1e-05,0.06102393,0.091667965,1e-05,1.0,-0.22802708,1e-05,-0.19425803,446.92584,0.06102393,0.091667965,0.10301496,0.05025176,0.021448543,,,,-0.095670156,0.15657492,-0.18333626,3.0,1.0,1e-05,1.0,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,,,1e-05,1e-05,1e-05,1e-05,,,,,,,,0.061554026,0.0929619,0.1027084,,0.04975174,0.020948526,,1e-05,1e-05,23.122068,,0.00049996376,0.0005002022,-0.0012931824,0.0,-0.0012931824,0.0,,0.0,5.573304,-0.0030034184,-0.07353914,0.0,0.0,-0.051629245,0.0
2503,1952.0,414,67.747025,67.747025,15.0,1e-05,,1.0,2.0,97.0,0.008270096,,1.0000000000000003e-05,0.0,1e-05,0.0,1.0000000000000003e-05,1e-05,1.0000000000000003e-05,1e-05,1.0000000000000003e-05,,1e-05,1e-05,0.006745,0.0066039995,0.003444,0.97982055,0.51302403,0.78368145,0.44562498,1e-05,0.7376017,20.966236,145,142,358262.6,1.0,1e-05,0.06048362,0.09091275,1e-05,1.0,-0.22802708,1e-05,-0.19425803,423.4189,0.06048362,0.09091275,0.10309732,0.05075174,0.021948524,,,,-0.095670156,0.12789021,-0.18773033,3.0,1.0,1e-05,1.0,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,,,1e-05,1e-05,1e-05,1e-05,,,,,,,,0.06102393,0.091667965,0.10301496,0.031130748,0.05025176,0.021448543,,1e-05,1e-05,21.421692,,0.0005003214,0.00049996376,-0.0007548332,0.0,-0.0007548332,0.0,,1.0,-0.9432143,-0.0040245056,-0.021261454,0.0,0.0,-0.052596927,0.0
2504,1953.0,414,69.036705,69.036705,20.0,1.598,,1.0,0.5,97.0,0.044560105,,1.0000000000000003e-05,0.0,1e-05,0.0,1.0000000000000003e-05,1e-05,1.0000000000000003e-05,1e-05,1.0000000000000003e-05,,1e-05,1e-05,0.006745,0.0066039995,0.003444,0.97982055,0.51302403,0.78368145,0.44562498,1e-05,0.7376017,23.486435,145,142,3849916.2,1.0,1e-05,0.06016218,0.09172641,9.49089,1e-05,0.022503324,222.90717,0.054067552,410.02487,0.06016218,0.09172641,0.10353328,0.051261757,0.022458544,,,,-0.095670156,0.15163562,0.07147609,3.0,1.0,1e-05,1.0,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,,,1e-05,1e-05,1e-05,1e-05,,,,,,,,0.06048362,0.09091275,0.10309732,0.008270096,0.05075174,0.021948524,,1e-05,1e-05,20.966236,,0.00050997734,0.00051021576,0.000813961,0.0,0.000813961,0.0,,-0.75,9.746074,0.01903677,0.12020278,22290716.0,1.0,-0.03163308,0.0
2505,1954.0,414,68.68946,68.68946,20.15,1e-05,,1.0,2.5,97.0,0.05862817,,1.0000000000000003e-05,0.0,1e-05,0.0,1.0000000000000003e-05,1e-05,1.0000000000000003e-05,1e-05,1.0000000000000003e-05,,1e-05,1e-05,0.006745,0.0066039995,0.003444,0.97982055,0.51302403,0.78368145,0.44562498,1e-05,0.7376017,23.364979,145,142,3600431.0,1.0,1e-05,0.05960179,0.09111418,1e-05,1.0,-0.22802708,1e-05,-0.19425803,387.6796,0.05960179,0.09111418,0.10410302,0.05177172,0.022968503,,,,-0.095670156,0.15096565,-0.17819387,3.0,1.0,1e-05,1.0,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,,,1e-05,1e-05,1e-05,1e-05,,,,,,,,0.06016218,0.09172641,0.10353328,0.044560105,0.051261757,0.022458544,,1e-05,1e-05,23.486435,,0.00051009655,0.00051009655,-0.0006120801,0.0,-0.0006120801,0.0,,4.0,-0.064802766,-0.005029857,-0.0051713586,-0.99999994,0.0,-0.05449736,0.0
2506,1955.0,414,78.31547,78.31547,30.2145,10.032,,1.0,2.0,97.0,-0.028409764,,1.0000000000000003e-05,0.0,1e-05,0.0,1.0000000000000003e-05,1e-05,1.0000000000000003e-05,1e-05,1.0000000000000003e-05,,1e-05,1e-05,0.006745,0.0066039995,0.003444,0.97982055,0.51302403,0.78368145,0.44562498,1e-05,0.7376017,23.45607,145,142,3717175.0,1.0,1e-05,0.06039324,0.09194453,53.75082,1e-05,0.03984359,1260.783,0.07139488,419.6093,0.06039324,0.09194453,0.10381481,0.052291762,0.02348855,,,,-0.095670156,0.15128474,0.0910977,3.0,1.0,1e-05,1.0,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,,,1e-05,1e-05,1e-05,1e-05,,,,,,,,0.05960179,0.09111418,0.10410302,0.05862817,0.05177172,0.022968503,,1e-05,1e-05,23.364979,,0.00052034855,0.00052022934,0.00083065033,0.0,0.00083065033,0.0,,-0.19999999,0.032425046,0.14013803,0.0038986206,126078296.0,1.0,0.0823611,0.0
2507,1956.0,414,78.367256,78.367256,40.25,0.41952,,1.0,1.5,97.0,0.01920998,,1.0000000000000003e-05,0.0,1e-05,0.0,1.0000000000000003e-05,1e-05,1.0000000000000003e-05,1e-05,1.0000000000000003e-05,,1e-05,1e-05,0.006745,0.0066039995,0.003444,0.97982055,0.51302403,0.78368145,0.44562498,1e-05,0.7376017,23.122068,145,142,1e-05,1.0,1e-05,0.05987985,0.091287725,2.133865,1e-05,0.0075793494,49.339375,0.038987223,398.6107,0.05987985,0.091287725,0.10400508,0.052811764,0.024008548,,,,-0.095670156,0.0324957,0.061077695,3.0,1.0,1e-05,1.0,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,,,1e-05,1e-05,1e-05,1e-05,,,,,,,,0.06039324,0.09194453,0.10381481,-0.028409764,0.052291762,0.02348855,,1e-05,1e-05,23.45607,,0.00052011013,0.00052011013,-0.00065642595,0.0,-0.00065642595,0.0,,-0.25,-1.0,0.00066125393,-0.01423943,-0.9608661,0.0,-0.050043285,0.0
2508,1957.0,414,84.14044,84.14044,50.325,6.1902,,1.0,1e-05,97.0,-0.04346228,,1.0000000000000003e-05,0.0,1e-05,0.0,1.0000000000000003e-05,1e-05,1.0000000000000003e-05,1e-05,1.0000000000000003e-05,,1e-05,1e-05,0.006745,0.0066039995,0.003444,0.97982055,0.51302403,0.78368145,0.44562498,1e-05,0.7376017,21.968243,145,142,709119.25,1.0,1e-05,0.059796736,0.090692714,29.083,1e-05,0.03370154,638.9024,0.06459752,395.31137,0.059796736,0.090692714,0.10356074,0.053605687,0.024802474,,,,-0.095670156,0.13471779,0.24115634,3.0,,1e-05,1.0,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,,,1e-05,1e-05,1e-05,1e-05,,,,,,,,0.05987985,0.091287725,0.10400508,0.01920998,0.052811764,0.024008548,,1e-05,1e-05,23.122068,,0.0007941723,0.0007942915,-0.00059485435,0.0,-0.00059485435,0.0,,-0.9999933,70911930000.0,0.07366836,-0.049901485,11.949139,1.0,-0.008277059,0.0
