,onset2COWCS,onsetUCS,coup,periregular,numcode,year,ecgrowth,logmountain,ethnic_fractionalization,religion_fractionalization,language_fractionalization,leg_british,no_transition,popdens_diff,pop_maddison_diff,democracy_diff,wildcat_diff,out_regdisaster_diff,valoilres_diff,valoilres_binarize,valoilres_public_diff,valoilres_public_binarize,oilpop_diff,oilpop_binarize,valoilres_impute_diff,valoilres_impute_binarize,oilpop_impute_diff,oilpop_impute_binarize,milexp_pergdpSIPRI_diff
16824,1e-05,1e-05,1.0,0.5,818,1953.0,-0.0063953735,1e-05,0.0018359999,0.001979,0.000237,1e-05,1e-05,0.00023627281,0.023906048108624622,0.0,0.0,9.746074,0.030189872,0.0,-0.0024853349,0.0,-0.080354095,0.0,0.030189872,0.0,-0.080354095,0.0,
16825,1e-05,1e-05,2.0,0.5,818,1954.0,-0.0057588667,1e-05,0.0018359999,0.001979,0.000237,1e-05,1e-05,0.0002361536,0.023905987333422418,0.0,299999.0,-0.015640676,-0.077953815,0.0,-0.12242442,0.0,-0.07316077,0.0,-0.077953815,0.0,-0.07316077,0.0,
16826,1e-05,1e-05,1.0000000000000003e-05,1e-05,818,1955.0,-0.00516074,1e-05,0.0018359999,0.001979,0.000237,1e-05,1e-05,0.00023627281,0.023906060412488772,0.0,0.6666666,-0.01913768,2.6662817,1.0,-0.35569787,0.0,2.6520433,1.0,2.6662817,1.0,2.6520433,1.0,
16827,1e-05,1e-05,1.0000000000000003e-05,1e-05,818,1956.0,0.023074483,1e-05,0.0018359999,0.001979,0.000237,1e-05,1e-05,0.00023627281,0.023905950779554264,0.0,-0.19999999,-1.0,-0.04896897,0.0,0.5696933,1.0,-0.035231173,0.0,-0.04896897,0.0,-0.035231173,0.0,
16828,1e-05,1e-05,1.0000000000000003e-05,1e-05,818,1957.0,0.022672363,1e-05,0.0018359999,0.001979,0.000237,1e-05,1e-05,0.00023639202,0.023906010690213364,0.0,0.5,70911930000.0,-0.044344902,0.0,0.5465262,1.0,0.005848527,0.0,-0.044344902,0.0,0.005848527,0.0,
16829,1e-05,1e-05,1.0,1e-05,818,1958.0,0.023043118,1e-05,0.0018359999,0.001979,0.000237,1e-05,1e-05,0.0002361536,0.0239059984988661,0.0,0.16666663,-0.94414157,0.14851558,1.0,0.1455921,1.0,0.07705903,0.0,0.14851558,1.0,0.07705903,0.0,
16830,1e-05,1e-05,1.0000000000000003e-05,1e-05,818,1959.0,0.02327035,1e-05,0.0018359999,0.001979,0.000237,1e-05,1e-05,0.00023639202,0.02390607411138479,0.0,-0.57142854,3.4544406,-0.051232517,0.0,0.4076954,1.0,-0.04254532,0.0,-0.051232517,0.0,-0.04254532,0.0,
16831,1e-05,1e-05,1.0000000000000003e-05,1e-05,818,1960.0,0.023371344,1e-05,0.0018359999,0.001979,0.000237,1e-05,1e-05,0.00023627281,0.023905925105206505,0.0,1.6666667,19.129662,-0.13804466,0.0,0.09785557,0.0,-0.041505635,0.0,-0.13804466,0.0,-0.041505635,0.0,
16832,1e-05,1e-05,1.0000000000000003e-05,1e-05,818,1961.0,0.039751288,1e-05,0.0018359999,0.001979,0.000237,1e-05,1e-05,0.0002487898,0.025189473414647834,0.0,0.125,-0.5705621,1.40308,1.0,0.006643176,0.0,1.5614223,1.0,1.40308,1.0,1.5614223,1.0,
16833,1e-05,1e-05,1.0000000000000003e-05,1e-05,818,1962.0,0.041995835,1e-05,0.0018359999,0.001979,0.000237,1e-05,1e-05,0.00023365021,0.023632981246768825,0.0,-0.111111104,1.9060643,-0.044577777,0.0,0.24741888,1.0,-0.03409511,0.0,-0.044577777,0.0,-0.03409511,0.0,
16834,1e-05,1e-05,1.0000000000000003e-05,1e-05,818,1963.0,0.042956937,1e-05,0.0018359999,0.001979,0.000237,1e-05,1e-05,0.0002272129,0.0229776160863695,0.0,0.375,-0.28829205,-0.04881555,0.0,-0.020346582,0.0,-0.03750086,0.0,-0.04881555,0.0,-0.03750086,0.0,
16835,1e-05,1e-05,1.0000000000000003e-05,1e-05,818,1964.0,0.041169338,1e-05,0.0018359999,0.001979,0.000237,1e-05,1e-05,0.00024414062,0.024718592481251855,0.0,-0.18181819,1.5376,-0.0544973,0.0,1.0040574,1.0,-0.04080546,0.0,-0.0544973,0.0,-0.04080546,0.0,
16836,1e-05,1e-05,1.0,1e-05,818,1965.0,0.04028249,1e-05,0.0018359999,0.001979,0.000237,1e-05,1e-05,0.0002449751,0.024788419126545946,0.0,-0.111111104,-0.045551777,0.51836216,1.0,-0.039889634,0.0,0.54319227,1.0,0.51836216,1.0,0.54319227,1.0,
16837,1e-05,1e-05,1.0000000000000003e-05,1e-05,818,1966.0,-0.017632948,1e-05,0.0018359999,0.001979,0.000237,1e-05,1e-05,0.00023543835,0.023830460417678223,0.0,0.875,0.18788934,0.012599707,0.0,0.26609433,1.0,0.041555405,0.0,0.012599707,0.0,0.041555405,0.0,
16838,1e-05,1e-05,1.0,1e-05,818,1967.0,-0.034189016,1e-05,0.0018359999,0.001979,0.000237,1e-05,1e-05,0.00022172928,0.022422968457601833,0.0,-0.5333333,-0.7926855,0.09795046,0.0,-0.55116427,0.0,0.12929332,1.0,0.09795046,0.0,0.12929332,1.0,
16839,1e-05,1e-05,1.0000000000000003e-05,1e-05,818,1968.0,-0.0047646496,1e-05,0.0018359999,0.001979,0.000237,1e-05,1e-05,0.00020503998,0.020728056772650882,0.0,2.142857,-0.1655696,-0.059648395,0.0,0.39386153,1.0,-0.019795835,0.0,-0.059648395,0.0,-0.019795835,0.0,
16840,1e-05,1e-05,1.0000000000000003e-05,1e-05,818,1969.0,0.048343692,1e-05,0.0018359999,0.001979,0.000237,1e-05,1e-05,0.00019264221,0.019431124963331214,0.0,0.18181813,2.801346,-0.057051003,0.0,0.3971088,1.0,-0.006903708,0.0,-0.057051003,0.0,-0.006903708,0.0,
16841,1e-05,1e-05,1.0000000000000003e-05,1e-05,818,1970.0,0.04407278,1e-05,0.0018359999,0.001979,0.000237,1e-05,1e-05,0.00018262863,0.018436712654767318,0.0,0.34615386,0.2513069,-0.09476048,0.0,1.2068596,1.0,-0.041028976,0.0,-0.09476048,0.0,-0.041028976,0.0,
16842,1e-05,1e-05,1.0,1e-05,818,1971.0,0.023098469,1e-05,0.0018359999,0.001979,0.000237,1e-05,1e-05,0.00018000603,0.018167642840546838,0.0,-0.34285712,-0.4160151,0.15145016,1.0,0.053792834,0.0,-0.034142196,0.0,0.15145016,1.0,-0.034142196,0.0,
16843,1e-05,1e-05,1.0000000000000003e-05,1e-05,818,1972.0,0.00065988454,1e-05,0.0018359999,0.001979,0.000237,1e-05,1e-05,0.00018072128,0.018237476632940286,0.0,-0.13043481,0.6611972,0.07209134,0.0,-0.0629406,0.0,-0.0012356043,0.0,0.07209134,0.0,-0.0012356043,0.0,
16844,1e-05,1e-05,1.0000000000000003e-05,1e-05,818,1973.0,0.008129881,1e-05,0.0018359999,0.001979,0.000237,1e-05,1e-05,0.00019156933,0.019334846794847316,0.0,-0.19999999,-0.3232445,0.21039486,1.0,0.5931741,1.0,-0.031074762,0.0,0.21039486,1.0,-0.031074762,0.0,
16845,1e-05,1e-05,1.0000000000000003e-05,1e-05,818,1974.0,0.017123133,1e-05,0.0018359999,0.001979,0.000237,1e-05,1e-05,0.0002052784,0.020740976590737814,0.0,-0.125,0.22791672,2.4259346,1.0,2.0631468,1.0,0.0799067,0.0,2.4259346,1.0,0.0799067,0.0,
16846,1e-05,1e-05,1.0000000000000003e-05,1e-05,818,1975.0,0.07919526,1e-05,0.0018359999,0.001979,0.000237,1e-05,1e-05,0.00020122528,0.020327511256150066,0.0,0.3571428,-0.26488948,-0.11947882,0.0,-0.35461253,0.0,-0.03464389,0.0,-0.11947882,0.0,-0.03464389,0.0,
16847,1e-05,1e-05,1.0000000000000003e-05,1e-05,818,1976.0,0.13066216,1e-05,0.0018359999,0.001979,0.000237,1e-05,1e-05,0.00021004677,0.02122964024761509,0.33333337,0.84210527,4.545184,0.05383098,0.0,0.08309817,0.0,0.0042518377,0.0,0.05383098,0.0,0.0042518377,0.0,
16848,1e-05,1e-05,1.0000000000000003e-05,1e-05,818,1977.0,0.099934965,1e-05,0.0018359999,0.001979,0.000237,1e-05,1e-05,0.00027370453,0.02774135000381439,0.0,0.28571427,-0.75582707,0.18769574,1.0,-0.5035141,0.0,0.16381633,1.0,0.18769574,1.0,0.16381633,1.0,
16849,1e-05,1e-05,1.0000000000000003e-05,1e-05,818,1978.0,0.043563142,1e-05,0.0018359999,0.001979,0.000237,1e-05,1e-05,0.00031387806,0.0318843341438817,0.0,-0.39999998,-0.28994662,-0.049635053,0.0,0.1406852,1.0,0.014436841,0.0,-0.049635053,0.0,0.014436841,0.0,
16850,1e-05,1e-05,1.0000000000000003e-05,1e-05,818,1979.0,0.046578005,1e-05,0.0018359999,0.001979,0.000237,1e-05,1e-05,0.00030457973,0.03091563124253427,0.0,0.111111164,0.4490658,0.9202385,1.0,1.5654924,1.0,-0.05170107,0.0,0.9202385,1.0,-0.05170107,0.0,
16851,1e-05,1e-05,1.0000000000000003e-05,1e-05,818,1980.0,0.07226819,1e-05,0.0018359999,0.001979,0.000237,1e-05,1e-05,0.00032830238,0.03336335928049827,0.0,0.20000005,4.8910875,-0.033593178,0.0,-0.06612837,0.0,-0.058587253,0.0,-0.033593178,0.0,-0.058587253,0.0,
16852,1e-05,1e-05,1.0000000000000003e-05,1e-05,818,1981.0,0.003043838,1e-05,0.0018359999,0.001979,0.000237,1e-05,1e-05,0.00035977364,0.03663467547659005,0.0,0.38888884,-0.7986512,-0.08038777,0.0,-0.08822495,0.0,0.039877534,0.0,-0.08038777,0.0,0.039877534,0.0,
16853,1e-05,1e-05,1.0000000000000003e-05,1e-05,818,1982.0,0.07081564,1e-05,0.0018359999,0.001979,0.000237,1e-05,1.0,0.00033068657,0.03361624322985901,0.0,-0.04000002,0.058999658,-0.13906032,0.0,-0.13780284,0.0,-0.003987968,0.0,-0.13906032,0.0,-0.003987968,0.0,
16854,1e-05,1e-05,1.0000000000000003e-05,1e-05,818,1983.0,0.04466578,1e-05,0.0018359999,0.001979,0.000237,1e-05,1.0,0.00030434132,0.03089218356867951,0.0,-0.1875,0.65253425,-0.1479196,0.0,-0.074581385,0.0,-0.01873535,0.0,-0.1479196,0.0,-0.01873535,0.0,
16855,1e-05,1e-05,1.0000000000000003e-05,1e-05,818,1984.0,0.02918894,1e-05,0.0018359999,0.001979,0.000237,1e-05,1.0,0.00030469894,0.030941585528774684,0.0,-0.2051282,-0.44786334,-0.12747324,0.0,-0.070448875,0.0,-0.06551683,0.0,-0.12747324,0.0,-0.06551683,0.0,
16856,1e-05,1e-05,1.0000000000000003e-05,,818,1985.0,0.034007587,1e-05,0.0018359999,0.001979,0.000237,1e-05,,0.00030481815,0.03094174516688608,0.0,0.80645156,1.5796294,-0.1044029,0.0,-0.16019237,0.0,-0.031386137,0.0,-0.1044029,0.0,-0.031386137,0.0,
16857,1e-05,1e-05,1.0000000000000003e-05,,818,1986.0,-0.0042994893,1e-05,0.0018359999,0.001979,0.000237,1e-05,,0.00030326843,0.030788759588587178,0.0,-0.03571427,-0.60191596,-0.51205164,0.0,-0.405065,0.0,-0.050875604,0.0,-0.51205164,0.0,-0.050875604,0.0,
16858,1e-05,1e-05,1.0000000000000003e-05,,818,1987.0,0.0019185841,1e-05,0.0018359999,0.001979,0.000237,1e-05,,0.00022983551,0.02326089371081097,0.0,-0.24074072,0.38174164,0.18280411,1.0,0.19517076,1.0,-0.04037285,0.0,0.18280411,1.0,-0.04037285,0.0,
16859,1e-05,1e-05,1.0000000000000003e-05,,818,1988.0,0.018381415,1e-05,0.0018359999,0.001979,0.000237,1e-05,,0.00022876263,0.023137817146938966,0.0,0.02439022,1.1504061,-0.2586422,0.0,-0.21426052,0.0,-0.04604298,0.0,-0.2586422,0.0,-0.04604298,0.0,
16860,1e-05,1e-05,1.0000000000000003e-05,,818,1989.0,0.006958664,1e-05,0.0018359999,0.001979,0.000237,1e-05,,0.00022649765,0.022896243221473656,0.0,-0.23809522,-0.034647405,0.09690893,0.0,0.14302802,1.0,-0.05859959,0.0,0.09690893,0.0,-0.05859959,0.0,-1.0999999
16861,1e-05,1e-05,1.0000000000000003e-05,,818,1990.0,-0.0019643225,1e-05,0.0018359999,0.001979,0.000237,1e-05,,0.00025582314,0.025906955541051158,0.0,-0.15625,0.4863422,0.15718246,1.0,0.11409962,1.0,-0.063020885,0.0,0.15718246,1.0,-0.063020885,0.0,-1.1000004
16862,1e-05,1e-05,1.0000000000000003e-05,,818,1991.0,-0.05607751,1e-05,0.0018359999,0.001979,0.000237,1e-05,,0.00025188923,0.025507990405008618,0.0,0.33333337,-0.4226914,-0.24485564,0.0,-0.20336932,0.0,-0.06679404,0.0,-0.24485564,0.0,-0.06679404,0.0,-0.099999905
16863,1e-05,1e-05,1.0000000000000003e-05,,818,1992.0,0.010997358,1e-05,0.0018359999,0.001979,0.000237,1e-05,,0.00021529198,0.021763252158046864,0.0,-0.027777791,1.3799205,-0.102059364,0.0,-0.093940616,0.0,-0.042176485,0.0,-0.102059364,0.0,-0.042176485,0.0,-0.099999905
16864,1e-05,1.0,1.0000000000000003e-05,,818,1993.0,-0.005390139,1e-05,0.0018359999,0.001979,0.000237,1e-05,,0.00021278858,0.02150608211506433,0.0,-0.45714283,-0.063951194,-0.20249772,0.0,0.012984753,0.0,-0.06515008,0.0,-0.20249772,0.0,-0.06515008,0.0,-0.19999981
16865,1e-05,,1.0000000000000003e-05,,818,1994.0,0.017789451,1e-05,0.0018359999,0.001979,0.000237,1e-05,,0.00021338463,0.021561423305034078,0.0,0.0,0.23058057,-0.14234024,0.0,-0.053518653,0.0,-0.05619973,0.0,-0.14234024,0.0,-0.05619973,0.0,-0.10000038
16866,1e-05,,1.0000000000000003e-05,,818,1995.0,0.02424978,1e-05,0.0018359999,0.001979,0.000237,1e-05,,0.0002142191,0.021648478999793053,0.0,0.105263114,-0.43060976,-0.022289813,0.0,-0.29388267,0.0,-0.065154016,0.0,-0.022289813,0.0,-0.065154016,0.0,-0.2999997
16867,1e-05,,1.0000000000000003e-05,,818,1996.0,0.027397964,1e-05,0.0018359999,0.001979,0.000237,1e-05,,0.00021648407,0.02188856854363097,0.0,1.0952382,0.07134211,0.10777521,1.0,0.2623911,1.0,-0.061174154,0.0,0.10777521,1.0,-0.061174154,0.0,-0.4000001
16868,1e-05,,1.0000000000000003e-05,,818,1997.0,0.032137085,1e-05,0.0018359999,0.001979,0.000237,1e-05,,0.00021886826,0.02212638758527863,0.0,0.22727275,-0.32077676,-0.16065502,0.0,-0.1517117,0.0,-0.07053721,0.0,-0.16065502,0.0,-0.07053721,0.0,-0.20000005
16869,1e-05,,1.0000000000000003e-05,,818,1998.0,0.034343526,1e-05,0.0018359999,0.001979,0.000237,1e-05,,0.00022017956,0.022248531949131456,0.0,-0.018518507,1.2501287,-0.377981,0.0,-0.34308302,0.0,-0.05173689,0.0,-0.377981,0.0,-0.05173689,0.0,0.0
16870,1e-05,1e-05,1.0000000000000003e-05,,818,1999.0,0.038434673,1e-05,0.0018359999,0.001979,0.000237,1e-05,,0.00021493435,0.021732069248936448,0.0,-0.5471698,0.3320706,0.2729342,1.0,0.29512823,1.0,-0.07913053,0.0,0.2729342,1.0,-0.07913053,0.0,-0.099999905
16871,1e-05,1e-05,1.0000000000000003e-05,,818,2000.0,0.032590654,1e-05,0.0018359999,0.001979,0.000237,1e-05,,0.00020515919,0.020733768652791973,0.0,0.8333334,-0.7234713,0.45700657,1.0,0.3597448,1.0,-0.050278008,0.0,0.45700657,1.0,-0.050278008,0.0,0.0
16872,1e-05,1e-05,1.0000000000000003e-05,,818,2001.0,0.014614298,1e-05,0.0018359999,0.001979,0.000237,1e-05,,0.0001989603,0.02008991116909442,0.0,-0.27272725,-0.0800395,-0.2193473,0.0,-0.17723054,0.0,-0.06406039,0.0,-0.2193473,0.0,-0.06406039,0.0,0.099999905
16873,1e-05,1e-05,1.0000000000000003e-05,,818,2002.0,0.01204816,1e-05,0.0018359999,0.001979,0.000237,1e-05,,0.00019526482,0.019717715999460372,0.0,0.1875,0.7925911,-0.047718763,0.0,-0.033081412,0.0,-0.055058718,0.0,-0.047718763,0.0,-0.055058718,0.0,0.10000014
16874,1e-05,1e-05,1.0000000000000003e-05,,818,2003.0,0.012486122,1e-05,0.0018359999,0.001979,0.000237,1e-05,,0.00019073486,0.019270193750035247,0.0,0.23684216,0.0490216,0.08524442,0.0,0.2338754,1.0,-0.036772966,0.0,0.08524442,0.0,-0.036772966,0.0,-0.10000014
16875,1e-05,1e-05,1.0000000000000003e-05,,818,2004.0,0.021787334,1e-05,0.0018359999,0.001979,0.000237,1e-05,,0.00018632412,0.018803881641331177,0.0,0.0,0.82596564,0.0,0.0,0.28550756,1.0,0.0,0.0,0.28550768,1.0,-0.0055506825,0.0,
16876,1e-05,1e-05,1.0000000000000003e-05,,818,2005.0,0.02619982,1e-05,0.0018359999,0.001979,0.000237,1e-05,,0.00018155575,0.018321940201829978,0.75,0.0,1.6780999,0.0,0.0,0.37174177,1.0,0.0,0.0,0.37243557,1.0,-0.004073322,0.0,
16877,,1e-05,1.0000000000000003e-05,,818,2006.0,0.049217783,1e-05,0.0018359999,0.001979,0.000237,1e-05,,0.00017762184,0.01790102882567246,0.0,0.0,-0.8735424,0.0,0.0,0.13709998,1.0,0.0,0.0,0.10665679,1.0,-0.043888032,0.0,
16878,,1e-05,1.0000000000000003e-05,,818,2007.0,0.05253849,1e-05,0.0018359999,0.001979,0.000237,1e-05,,0.00017380714,0.017539115034860275,0.0,0.0,0.80969834,0.0,0.0,0.11196029,1.0,0.0,0.0,0.276852,1.0,0.18172741,1.0,
16879,,1e-05,1.0000000000000003e-05,,818,2008.0,0.05391714,1e-05,0.0018359999,0.001979,0.000237,1e-05,,0.00017023087,0.01715909494271317,0.0,0.0,2.1923842,0.0,0.0,0.29331386,1.0,0.0,0.0,0.14936972,1.0,-0.11167282,0.0,
16880,1e-05,,,,826,1929.0,0.027320137,-0.0022314354,0.001211,0.0069440003,0.000532,0.01,,,,,,,,,,,,,,,,,
16881,1e-05,,,1e-05,826,1930.0,-0.0113488,-0.0022314354,0.001211,0.0069440003,0.000532,0.01,1e-05,4.2438507e-05,0.004247679103170476,,,0.0,,,,,-0.0042297244,0.0,,,-0.0042297244,0.0,
16882,1e-05,,,1e-05,826,1931.0,-0.055587932,-0.0022314354,0.001211,0.0069440003,0.000532,0.01,1e-05,4.529953e-05,0.004534949635895957,0.0,99999.0,952581000000.0,-0.40388137,0.0,,,-0.004514456,0.0,-0.40388137,0.0,-0.004514456,0.0,
16883,1e-05,,,1e-05,826,1932.0,0.0019144815,-0.0022314354,0.001211,0.0069440003,0.000532,0.01,1e-05,5.6385994e-05,0.005664800104180134,0.0,-0.99999,-1.0,0.48448694,1.0,,,-0.0056328773,0.0,0.48448694,1.0,-0.0056328773,0.0,
16884,1e-05,,,1e-05,826,1933.0,0.025097257,-0.0022314354,0.001211,0.0069440003,0.000532,0.01,1e-05,3.9935112e-05,0.0039926621344557045,0.0,0.0,35661275000.0,-0.19136918,0.0,,,-0.0039767623,0.0,-0.19136918,0.0,-0.0039767623,0.0,
16885,1e-05,,,1e-05,826,1934.0,0.06253905,-0.0022314354,0.001211,0.0069440003,0.000532,0.01,1e-05,3.1232834e-05,0.003138435081685209,0.0,0.0,-1.0,0.43912637,1.0,,,-0.0031285882,0.0,0.43912637,1.0,-0.0031285882,0.0,
16886,1e-05,,,1e-05,826,1935.0,0.034150206,-0.0022314354,0.001211,0.0069440003,0.000532,0.01,1e-05,4.3272972e-05,0.0043286332661895965,0.0,0.0,5021767700.0,-0.05779493,0.0,,,-0.004310012,0.0,-0.05779493,0.0,-0.004310012,0.0,
16887,1e-05,,,1e-05,826,1936.0,0.04072484,-0.0022314354,0.001211,0.0069440003,0.000532,0.01,1e-05,4.529953e-05,0.004544678672014912,0.0,99999.0,2.4302065,0.10849357,1.0,,,-0.0045241117,0.0,0.10849357,1.0,-0.0045241117,0.0,
16888,1e-05,,,1e-05,826,1937.0,0.030231085,-0.0022314354,0.001211,0.0069440003,0.000532,0.01,1e-05,4.3988228e-05,0.004417918056116132,0.0,5.0,19.635569,0.039863706,0.0,,,-0.004398465,0.0,0.039863706,0.0,-0.004398465,0.0,
16889,1e-05,,,1e-05,826,1938.0,0.007853973,-0.0022314354,0.001211,0.0069440003,0.000532,0.01,1e-05,4.3153763e-05,0.004335046205248494,0.0,0.5,-0.33037198,-0.0052699447,0.0,,,0.01902008,0.0,-0.0052699447,0.0,0.01902008,0.0,
16890,1e-05,,,1e-05,826,1939.0,-0.0006464235,-0.0022314354,0.001211,0.0069440003,0.000532,0.01,1e-05,0.00010418892,0.010464479723754527,0.0,-0.44444442,2.164307,4.4614882,1.0,,,4.9680815,1.0,4.4614882,1.0,4.9680815,1.0,
16891,1e-05,,,1e-05,826,1940.0,0.09478857,-0.0022314354,0.001211,0.0069440003,0.000532,0.01,1e-05,4.8995018e-05,0.004896751474234851,0.0,0.20000005,-0.96454626,-0.014356196,0.0,,,-0.0048728585,0.0,-0.014356196,0.0,-0.0048728585,0.0,
16892,1e-05,,,1e-05,826,1941.0,0.09125889,-0.0022314354,0.001211,0.0069440003,0.000532,0.01,1e-05,-2.026558e-06,-0.00020735702732965766,0.0,0.0,-1.0,0.33149934,1.0,,,0.2504865,1.0,0.33149934,1.0,0.2504865,1.0,
16893,1e-05,,,1e-05,826,1942.0,0.021010252,-0.0022314354,0.001211,0.0069440003,0.000532,0.01,1e-05,3.8027763e-05,0.0038161606105857615,0.0,-0.5,20982040000.0,-0.08044052,0.0,,,-0.024620593,0.0,-0.08044052,0.0,-0.024620593,0.0,
16894,1e-05,,,1e-05,826,1943.0,0.013723696,-0.0022314354,0.001211,0.0069440003,0.000532,0.01,1e-05,7.998943e-05,0.008037190082644585,0.0,6.6666665,32.115585,0.058815956,0.0,,,0.11360681,1.0,0.058815956,0.0,0.11360681,1.0,
16895,1e-05,,,1e-05,826,1944.0,-0.043688353,-0.0022314354,0.001211,0.0069440003,0.000532,0.01,1e-05,4.6372414e-05,0.004652688105925451,0.0,-0.5652174,-0.9051389,-0.08586359,0.0,,,-0.07718104,0.0,-0.08586359,0.0,-0.07718104,0.0,
16896,1e-05,,,1e-05,826,1945.0,-0.04716257,-0.0022314354,0.001211,0.0069440003,0.000532,0.01,1e-05,3.3974648e-05,0.003386649257385299,0.0,0.79999995,-1.0,-0.20908707,0.0,,,-0.06810111,0.0,-0.20908707,0.0,-0.06810111,0.0,
16897,1e-05,1e-05,1.0000000000000003e-05,1e-05,826,1946.0,-0.04404599,-0.0022314354,0.001211,0.0069440003,0.000532,0.01,1e-05,7.033348e-06,0.000711642470822671,0.0,-0.6111111,15993406000.0,-0.07211566,0.0,,,-0.05550587,0.0,-0.07211566,0.0,-0.05550587,0.0,
16898,1e-05,1e-05,1.0000000000000003e-05,1e-05,826,1947.0,-0.020892894,-0.0022314354,0.001211,0.0069440003,0.000532,0.01,1e-05,6.1154366e-05,0.006136091188004178,0.0,-0.14285713,2.5053763,0.4123261,1.0,,,-0.048383355,0.0,0.4123261,1.0,-0.048383355,0.0,
16899,1e-05,1e-05,1.0000000000000003e-05,1e-05,826,1948.0,0.021383526,-0.0022314354,0.001211,0.0069440003,0.000532,0.01,1e-05,9.953976e-05,0.009996163088915377,0.0,0.8333334,-1.0,-0.07697892,0.0,,,-0.049892545,0.0,-0.07697892,0.0,-0.049892545,0.0,
16900,1e-05,1e-05,1.0000000000000003e-05,1e-05,826,1949.0,0.031139705,-0.0022314354,0.001211,0.0069440003,0.000532,0.01,1e-05,5.9366226e-05,0.005958331667133221,0.0,-0.8181818,69067770000.0,-0.13587976,0.0,,,-0.043584645,0.0,-0.13587976,0.0,-0.043584645,0.0,
16901,1e-05,1e-05,1.0000000000000003e-05,1e-05,826,1950.0,-0.0023461839,-0.0022314354,0.001211,0.0069440003,0.000532,0.01,1e-05,-3.683567e-05,-0.003677055175703603,0.0,0.5,0.38964343,-0.08280635,0.0,,,-0.035832524,0.0,-0.08280635,0.0,-0.035832524,0.0,
16902,1e-05,1e-05,1.0000000000000003e-05,1e-05,826,1951.0,0.026513953,-0.0022314354,0.001211,0.0069440003,0.000532,0.01,1e-05,3.2424927e-05,0.0032517405789296294,0.0,-0.6666666,4.0894885,-0.11439639,0.0,,,-0.044100404,0.0,-0.11439639,0.0,-0.044100404,0.0,
16903,1e-05,1e-05,1.0000000000000003e-05,1e-05,826,1952.0,-0.004582741,-0.0022314354,0.001211,0.0069440003,0.000532,0.01,1e-05,2.7894974e-05,0.0027838536488367094,0.0,0.0,-0.9266587,-0.06569797,0.0,,,-0.045401752,0.0,-0.06569797,0.0,-0.045401752,0.0,
16904,1e-05,1e-05,1.0000000000000003e-05,1e-05,826,1953.0,0.035973653,-0.0022314354,0.001211,0.0069440003,0.000532,0.01,1e-05,3.20673e-05,0.0032322030537379476,0.0,4.0,5.796696,0.10557616,1.0,0.00493443,0.0,-0.013057113,0.0,0.10557616,1.0,-0.013057113,0.0,
16905,1e-05,1e-05,1.0000000000000003e-05,1e-05,826,1954.0,0.037219536,-0.0022314354,0.001211,0.0069440003,0.000532,0.01,1e-05,3.3974648e-05,0.0033996797976003634,0.0,0.20000005,0.5669435,-0.06468105,0.0,0.28522336,1.0,-0.059819102,0.0,-0.06468105,0.0,-0.059819102,0.0,
16906,1e-05,1e-05,1.0000000000000003e-05,1e-05,826,1955.0,0.032671213,-0.0022314354,0.001211,0.0069440003,0.000532,0.01,1e-05,3.552437e-05,0.00356544863587116,0.0,0.8333334,-0.025772572,0.5219457,1.0,0.20039833,1.0,0.5160353,1.0,0.5219457,1.0,0.5160353,1.0,
16907,1e-05,1e-05,1.0000000000000003e-05,1e-05,826,1956.0,0.0077035166,-0.0022314354,0.001211,0.0069440003,0.000532,0.01,1e-05,4.673004e-05,0.004671613080516668,0.0,-0.45454544,-1.0,-0.059928775,0.0,0.1680677,1.0,-0.046349287,0.0,-0.059928775,0.0,-0.046349287,0.0,
16908,1e-05,1e-05,1.0000000000000003e-05,1e-05,826,1957.0,0.011132416,-0.0022314354,0.001211,0.0069440003,0.000532,0.01,1e-05,4.7922134e-05,0.004806189434198194,0.0,-0.3333333,70911930000.0,-0.09234595,0.0,-0.05444604,0.0,-0.04467374,0.0,-0.09234595,0.0,-0.04467374,0.0,
16909,1e-05,1e-05,1.0000000000000003e-05,1e-05,826,1958.0,-0.006386869,-0.0022314354,0.001211,0.0069440003,0.000532,0.01,1e-05,4.3034554e-05,0.004316546762589857,0.0,3.25,-0.94414157,2.475182,1.0,0.48646557,1.0,2.2589686,1.0,2.475182,1.0,2.2589686,1.0,
16910,1e-05,1e-05,1.0000000000000003e-05,1e-05,826,1959.0,0.034395657,-0.0022314354,0.001211,0.0069440003,0.000532,0.01,1e-05,5.877018e-05,0.005885541702160602,0.0,-0.41176468,3.4544406,0.7572851,1.0,-0.014871299,0.0,0.7733754,1.0,0.7572851,1.0,0.7733754,1.0,
16911,1e-05,1e-05,1.0000000000000003e-05,1e-05,826,1960.0,0.049204066,-0.0022314354,0.001211,0.0069440003,0.000532,0.01,1e-05,7.9631805e-05,0.008006774963430496,0.0,0.100000024,19.129662,-0.10541481,0.0,-0.23531073,0.0,-0.0052213073,0.0,-0.10541481,0.0,-0.0052213073,0.0,
16912,1e-05,1e-05,1.0000000000000003e-05,1e-05,826,1961.0,0.024457013,-0.0022314354,0.001211,0.0069440003,0.000532,0.01,1e-05,8.2850456e-05,0.008305965019476114,0.0,-0.18181819,-0.5705621,-0.071034074,0.0,-0.22462207,0.0,-0.0098231435,0.0,-0.071034074,0.0,-0.0098231435,0.0,
